turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
1,2026-02-13 23:00:00,24,1,0.6452099942273177,0.6684478935698448,0.6452099942273177,0.2994532455703243,0.9544713100777433
1,2026-02-14 00:00:00,25,2,0.691600687948998,0.6583698964046314,0.691600687948998,0.3555088216353067,0.9652900980754205
1,2026-02-14 01:00:00,26,2,0.7611937388862293,0.7182076719576719,0.7611937388862293,0.40529830463907435,0.9709422261493149
1,2026-02-14 02:00:00,27,2,0.8539662384003955,0.7182076719576719,0.8539662384003955,0.436489601257481,0.9717053347002883
1,2026-02-14 03:00:00,28,2,0.8708475201438594,0.6685907504363,0.8708475201438594,0.419122002182511,0.9720694343646673
1,2026-02-14 04:00:00,29,2,0.7988247675516819,0.6119930997876856,0.7988247675516819,0.2744517889771198,0.97673256695278
1,2026-02-14 05:00:00,30,2,0.72470966109645,0.5609066358024692,0.72470966109645,0.2827667357837822,0.9815086653208843
1,2026-02-14 06:00:00,31,2,0.4472986777738493,0.3742409560723514,0.4472986777738493,0.09411264874404579,0.8857728635960108
1,2026-02-14 07:00:00,32,2,0.2621281428546808,0.29774296536796535,0.2621281428546808,0.03364573903448048,0.7700395390460774
1,2026-02-14 08:00:00,33,2,0.17742608152428027,0.25903384968445214,0.17742608152428027,0.021281823110835103,0.6599362035020575
1,2026-02-14 09:00:00,34,2,0.10717227073406817,0.19696117561683602,0.10717227073406817,0.02431215457282888,0.5614895856601034
1,2026-02-14 10:00:00,35,2,0.10929996255400969,0.19696117561683602,0.10929996255400969,0.010650280610868453,0.569609636637269
1,2026-02-14 11:00:00,36,2,0.11643187020374675,0.2169014238773275,0.11643187020374675,0.021501048410522923,0.6102675548624771
1,2026-02-14 12:00:00,37,2,0.08316420480360025,0.17344762419006476,0.08316420480360025,0.025164355128514136,0.5172915784014224
1,2026-02-14 13:00:00,38,2,0.12390301654197518,0.2169014238773275,0.12390301654197518,0.02782867222894508,0.505051414408396
1,2026-02-14 14:00:00,39,2,0.15512107111214532,0.2169014238773275,0.15512107111214532,0.02447772893610442,0.40877325347079024
1,2026-02-14 15:00:00,40,2,0.16665020661445487,0.17344762419006476,0.16665020661445487,0.03784333213699761,0.44841209143103944
1,2026-02-14 16:00:00,41,2,0.22111294545254698,0.25903384968445214,0.22111294545254698,0.02853663435568485,0.5854035078120686
1,2026-02-14 17:00:00,42,2,0.2581067645653866,0.3294321895424837,0.2581067645653866,0.0249202065656267,0.6976530026155161
1,2026-02-14 18:00:00,43,2,0.22158898888188241,0.29774296536796535,0.22158898888188241,0.016519074904961135,0.6718369607062978
1,2026-02-14 19:00:00,44,2,0.20610773749448635,0.25903384968445214,0.20610773749448635,0.01779751308553598,0.6420484240253366
1,2026-02-14 20:00:00,45,2,0.1852250041104451,0.14688333333333334,0.1852250041104451,0.012980671291272217,0.526244718166843
1,2026-02-14 21:00:00,46,2,0.18907159192523945,0.17344762419006476,0.18907159192523945,0.017640775729593116,0.5595511376474717
1,2026-02-14 22:00:00,47,2,0.1437230897517821,0.1326418152350081,0.1437230897517821,0.011764788798870976,0.4069091169699416
1,2026-02-14 23:00:00,48,2,0.1304369863479277,0.11314309428950863,0.1304369863479277,0.010308535138691547,0.362988233874352
